Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742380397851,10, 0,51,B22093,Group 3,,,,,,
1742380069812,,,,,,TrainingStarted,Training Started,0 0 0,0 0 0,0,False
1742380116158,,,,,,EntryUnderTable,Player entered the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742380119745,,,,,,ExitUnderTable,Player exited the sitting zone.,5.227 0.683 2.29,0 270.0002 0,0,False
1742380130580,,,,,,ItemPicked,Item monitor Picked.,9.711227 0.6857504 -4.121048,270 75.01205 0,0,False
1742380130772,,,,,,ItemDropped,Item monitor Dropped.,9.742526 0.7016937 -3.605878,277.0453 250.7795 179.8936,0,False
1742380136605,,,,,,ItemPicked,Item monitor Picked.,9.874808 -0.02999812 -3.599444,270 70.71227 0,0,False
1742380141612,,,,,,ItemObserved,Observed monitor,9.815228 0.5543819 -3.452571,273.6973 323.7622 106.5163,0,False
1742380142591,,,,,,ItemDropped,Item monitor Dropped.,9.859214 0.02842095 -3.479643,274.9842 296.2553 134.9983,0,False
1742380148487,,,,,,ItemPicked,Item spiral notebook Picked.,8.176328 0.698102 -4.09328,359.9814 348.0231 359.9699,0,False
1742380153496,,,,,,ItemObserved,Observed spiral notebook,8.226706 0.8027893 -3.789521,359.6557 350.9664 352.0491,0,False
1742380154662,,,,,,ItemDropped,Item spiral notebook Dropped.,8.147623 0.737406 -3.88689,2.799452 1.358781 349.1148,0,False
1742380160715,,,,,,ItemPicked,Item Cup Picked.,7.19312 0.729266 -3.899326,359.8477 18.51704 0.8258716,0,False
1742380165720,,,,,,ItemObserved,Observed Cup,7.3249 0.786067 -3.723255,85.30535 194.4599 173.8892,0,False
1742380166101,,,,,,ItemDropped,Item Cup Dropped.,7.229076 0.8154402 -3.95879,4.476279 18.83733 1.060205,0,False
1742380173208,,,,,,ItemPicked,Item Book_07 Picked.,4.47487 0.7161514 -2.996313,270 353.4832 0,0,False
1742380178217,,,,,,ItemObserved,Observed Book_07,4.652097 0.8956012 -3.247724,279.1041 123.2829 236.4489,0,False
1742380178684,,,,,,ItemDropped,Item Book_07 Dropped.,4.632599 0.810919 -2.949407,278.418 118.3348 241.4877,0,False
1742380181931,,,,,,TrainingEnded,Training Ended,0 0 0,0 0 0,0,False
1742380187593,,,,,,SimulationStarted,Earthquake Simulation Started,0 0 0,0 0 0,0,False
1742380187593,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1742380187602,,,,,,BookPlaced,Book placed on the shelf.,-4.452035 0.8425921 0.2821378,359.8924 -0.002411516 359.9168,0,False
1742380187602,,,,,,BookPlaced,Book placed on the shelf.,-4.440269 0.8426554 0.355745,359.9127 359.98 359.9283,0,False
